oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
629103400010558,271028784,2460464.7912893984,60464.2878472,17.730158,0.02568881,0,zg,217.566887,23.0623939,3.502,0.135,20240603287847,629,3,4,21.22,26.049181,0.04566849,-0.108128265,5.473549e-05,30.0,1.057,1
629103400010558,271534388,2460469.8470291174,60469.3438889,17.676598,0.025011152,0,zg,217.5668718,23.0623691,3.446,0.249,20240608343889,629,3,4,21.46,26.29497,0.031955954,-0.090826705,2.5397576e-05,30.0,1.301,1
629103400010558,271723124,2460471.734271927,60471.23125,17.720606,0.02556536,0,zg,217.5669154,23.0623519,6.658,0.629,20240610231238,629,3,4,21.83,26.411692,0.028989429,-0.13280891,2.115566e-05,30.0,1.013,1
629103400010558,271931893,2460473.8218228356,60473.3189352,17.680088,0.025054248,0,zg,217.5669011,23.0623871,4.36,0.378,20240612318935,629,3,4,21.75,26.333544,0.028939264,-0.10937616,2.1028272e-05,30.0,1.229,1
629103400010558,272119182,2460475.694593118,60475.1918287,17.688538,0.025159182,0,zg,217.5668852,23.0623779,3.814,0.291,20240614191806,629,3,4,21.08,26.397268,0.034472056,-0.10342397,3.1243973e-05,30.0,1.009,1
629103400010558,272327953,2460477.782160997,60477.279537,17.650154,0.024689388,0,zg,217.5668939,23.0623575,3.879,0.275,20240616279537,629,3,4,21.02,26.408669,0.03274562,-0.08597305,2.844146e-05,30.0,1.122,1
629103400010558,272623642,2460480.7388437027,60480.2364236,17.704048,0.025354058,0,zg,217.5669287,23.0623933,2.524,0.152,20240619236377,629,3,4,20.54,26.402958,0.036598127,-0.12558123,4.4089542e-05,30.0,1.044,1
629103400010558,272823628,2460482.738563746,60482.2362847,17.664766,0.024866156,0,zg,217.5668981,23.0623747,1.457,0.084,20240621236285,629,3,4,20.26,26.425558,0.042634755,-0.11512992,6.857378e-05,30.0,1.053,1
629103400010558,273024799,2460484.750132468,60484.2479977,17.643272,0.024606997,0,zg,217.5668688,23.062371,1.732,0.102,20240623247998,629,3,4,20.49,26.407688,0.04118644,-0.111895405,5.4152653e-05,30.0,1.089,1
629103400010558,273224306,2460486.7450565845,60486.2430671,17.544964,0.023488872,0,zg,217.5668923,23.0624449,0.585,0.035,20240625243056,629,3,4,18.63,23.5299,0.090807825,-0.04339544,0.0022187375,30.0,1.09,1
629103400010558,273421722,2460488.7190659237,60488.2172222,17.735216,0.02575464,0,zg,217.566924,23.0624059,3.088,0.352,20240627217211,629,3,4,21.65,26.42328,0.027879873,-0.12296544,1.9301007e-05,30.0,1.049,1
629103400010558,273622413,2460490.725825522,60490.2241319,17.679768,0.025050282,0,zg,217.5668952,23.0623583,5.135,0.336,20240629224086,629,3,4,21.63,26.433233,0.028568624,-0.12426714,2.0476054e-05,30.0,1.072,1
629103400010558,274027809,2460494.7794755124,60494.2780903,17.630825,0.024459377,0,zg,217.5669383,23.0623167,2.979,0.013,20240703278090,629,3,4,21.05,26.380457,0.039784137,-0.13862903,4.3203596e-05,30.0,1.315,1
629103400010558,274818726,2460502.6880371706,60502.1872685,17.70132,0.025319574,0,zg,217.5668966,23.0624002,4.098,0.453,20240711187245,629,3,4,21.42,26.276884,0.035704993,-0.107360035,3.176515e-05,30.0,1.063,1
629103400010558,275522538,2460509.72559296,60509.2253819,17.705223,0.025368946,0,zg,217.5669055,23.0623445,1.854,0.168,20240718225382,629,3,4,20.34,26.226425,0.03601854,-0.09696167,4.9013634e-05,30.0,1.251,1
629103400010558,275923681,2460513.7367097177,60513.2368171,17.817278,0.026868735,0,zg,217.5668763,23.0623671,2.348,0.237,20240722236806,629,3,4,20.3,26.27752,0.039253954,-0.100975275,5.7459645e-05,30.0,1.383,1
629103400010558,276319353,2460517.6931098765,60517.1935301,17.605793,0.024167918,0,zg,217.5668857,23.0623691,4.668,0.534,20240726193519,629,3,4,21.46,26.217783,0.02890617,-0.08970472,2.1669306e-05,30.0,1.205,1
629103400010558,276519130,2460519.6907305745,60519.1913079,17.730804,0.0256972,0,zg,217.5669249,23.0623841,3.259,0.202,20240728191308,629,3,4,21.32,26.378239,0.033172216,-0.106541276,2.7953007e-05,30.0,1.22,1
629103400010558,277018645,2460524.6854921323,60524.1864583,17.647495,0.02465748,0,zg,217.5669029,23.0623629,3.964,0.364,20240802186458,629,3,4,21.22,26.197184,0.032547195,-0.081928395,2.7121527e-05,30.0,1.262,1
629103400010558,277217865,2460526.6775382305,60526.1786574,17.746052,0.025896743,0,zg,217.5669127,23.0623761,3.874,0.641,20240804178657,629,3,4,21.62,26.344744,0.028869335,-0.08965342,2.057794e-05,30.0,1.25,1
629103400010558,277419598,2460528.6947111674,60528.1959838,17.644814,0.024625402,0,zg,217.5669107,23.0623533,4.154,0.528,20240806195984,629,3,4,21.39,26.244728,0.029600594,-0.067789,2.2304594e-05,30.0,1.384,1
629103400010558,277617560,2460530.6741803414,60530.1756019,17.658585,0.024791071,0,zg,217.5668787,23.0623586,3.438,0.391,20240808175590,629,3,4,21.27,26.243784,0.0303324,-0.07534242,2.3541625e-05,30.0,1.291,1
629103400010558,277821871,2460532.7173154806,60532.2187153,17.796684,0.026580844,0,zg,217.5668897,23.0623443,3.808,0.312,20240810218704,629,3,4,21.23,26.832994,0.031000694,-0.09047665,2.470306e-05,60.0,1.691,1
629103400010558,277921704,2460533.7155753444,60533.2170486,17.637516,0.024538504,0,zg,217.5668856,23.0623663,3.271,0.215,20240811217037,629,3,4,20.65,26.598145,0.039755948,-0.058007505,4.5633507e-05,60.0,1.704,1
629103400010558,278021780,2460534.7162545575,60534.2178009,17.508266,0.023098547,32768,zg,217.5669413,23.062377,0.793,0.119,20240812217801,629,3,4,18.68,25.244469,0.049025796,-0.051923003,0.000476827,60.0,1.748,1
